kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
nw-rodinia-3.6.sm_70.ptx 516 : 624 4368 0 312 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 515 : 624 11232 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 514 : 624 11856 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 513 : 624 5616 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 512 : 624 17472 0 312 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 511 : 624 5616 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 510 : 624 17472 0 312 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 509 : 624 5616 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 508 : 624 18720 0 312 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 507 : 624 16848 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 505 : 1248 3120 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 504 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 501 : 702 5616 0 390 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 500 : 702 12636 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 499 : 702 13338 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 498 : 702 6318 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 497 : 702 20358 0 390 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 496 : 702 6318 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 495 : 702 20358 0 390 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 494 : 702 6318 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 493 : 702 21762 0 390 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 492 : 702 18954 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 490 : 1248 2730 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 489 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 486 : 780 6240 0 390 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 485 : 780 14040 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 484 : 780 14820 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 483 : 780 7020 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 482 : 780 22620 0 390 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 481 : 780 7020 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 480 : 780 22620 0 390 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 479 : 780 7020 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 478 : 780 24960 0 390 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 477 : 780 21840 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 475 : 1248 2340 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 474 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 471 : 858 7722 0 468 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 470 : 858 15444 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 469 : 858 16302 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 468 : 858 7722 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 467 : 858 25740 0 468 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 466 : 858 7722 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 465 : 858 25740 0 468 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 464 : 858 7722 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 463 : 858 28314 0 468 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 462 : 858 24024 0 78 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 460 : 1248 1950 0 0 0 0 0 0 78 
nw-rodinia-3.6.sm_70.ptx 459 : 1248 6240 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 456 : 936 8424 0 468 78 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 455 : 936 16848 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 454 : 936 17784 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 453 : 936 8424 0 0 0 0 0 0 0 
nw-rodinia-3.6.sm_70.ptx 452 : 936 28080 0 468 78 0 0 0 0 
