kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
lud-rodinia-3.10.sm_62.ptx 1404 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1403 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1402 : 672 2688 0 0 0 84 42 0 0 
lud-rodinia-3.10.sm_62.ptx 1401 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1400 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1399 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1398 : 672 2688 0 0 0 84 42 0 0 
lud-rodinia-3.10.sm_62.ptx 1397 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1396 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1395 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1394 : 672 2688 0 0 0 84 42 0 0 
lud-rodinia-3.10.sm_62.ptx 1393 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1392 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1391 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1390 : 672 2688 0 0 0 84 42 0 0 
lud-rodinia-3.10.sm_62.ptx 1389 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1388 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1387 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1386 : 672 2688 0 0 0 84 42 0 0 
lud-rodinia-3.10.sm_62.ptx 1385 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1384 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1383 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1382 : 672 2688 0 0 0 84 42 0 0 
lud-rodinia-3.10.sm_62.ptx 1381 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1380 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1379 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1378 : 672 2688 0 0 0 84 42 0 0 
lud-rodinia-3.10.sm_62.ptx 1377 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1376 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1375 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1374 : 672 2688 0 0 0 84 42 0 0 
lud-rodinia-3.10.sm_62.ptx 1373 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1372 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1371 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1370 : 672 2688 0 0 0 84 42 0 0 
lud-rodinia-3.10.sm_62.ptx 1369 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1368 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1367 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1366 : 672 2688 0 0 0 84 42 0 0 
lud-rodinia-3.10.sm_62.ptx 1365 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1364 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1363 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1362 : 672 2688 0 0 0 84 42 0 0 
lud-rodinia-3.10.sm_62.ptx 1361 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1360 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1359 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1358 : 672 2688 0 0 0 84 42 0 0 
lud-rodinia-3.10.sm_62.ptx 1357 : 672 16800 0 42 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1356 : 672 16800 0 42 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1355 : 672 16800 0 42 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1354 : 672 16800 0 42 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1353 : 672 16800 0 42 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1352 : 672 16800 0 42 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1351 : 672 16800 0 42 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1350 : 672 16800 0 42 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1349 : 672 16800 0 42 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1348 : 672 16800 0 42 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1347 : 672 16800 0 42 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1346 : 672 16800 0 42 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1345 : 672 16800 0 42 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1344 : 672 16800 0 42 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1343 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1342 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1341 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1340 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1339 : 672 16800 0 42 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1338 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1337 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1336 : 672 2016 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1335 : 672 2016 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1334 : 672 4032 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1333 : 672 2016 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1332 : 672 4032 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1331 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1330 : 672 4704 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1329 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1328 : 672 4032 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1327 : 672 4032 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1326 : 672 3360 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1322 : 1344 3360 0 0 0 0 0 0 42 
lud-rodinia-3.10.sm_62.ptx 1321 : 1344 8064 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1320 : 1344 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1319 : 1344 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1316 : 672 7392 0 336 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1315 : 672 29568 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1314 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1313 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1312 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1311 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1310 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1309 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1308 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1307 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1306 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1305 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1304 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1303 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1302 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1301 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1300 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1299 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1298 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1297 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1296 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1295 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1294 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1293 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1292 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1291 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1290 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1289 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1288 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1287 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1286 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1285 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1284 : 672 7392 0 336 42 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1283 : 672 29568 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1282 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1281 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1280 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1279 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1278 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1277 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1276 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1275 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1274 : 672 6048 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1273 : 672 6720 0 0 0 0 0 0 0 
lud-rodinia-3.10.sm_62.ptx 1272 : 672 6048 0 0 0 0 0 0 0 
